job_number,prop_stories, occ_init,dcp_occ_pr,dcp_occ_category,units_init,units_prop,units_prop_res,units_prop_hotel,units_net_complete,units_net_incomplete,unit_change_preapr2010,unit_change_postapr2010,unit_change_2011,unit_change_2012,unit_change_2013,unit_change_2014,unit_change_2015,unit_change_2016,unit_change_2017,unit_change_2018,x_mixeduse,bbl,bin,Latitude,Longitude,Reason
500415794,,,,,,,,,,,,,,,,,,,,,,5008710108,5135105,40.590991,-74.106235,Geocoding (add Lat/Long)
500415838,,,,,,,,,,,,,,,,,,,,,,5008710121,5135109,40.590839,-74.106919,Geocoding (add Lat/Long)
500437814,,,,,,,,,,,,,,,,,,,,,,5061060029,5132415,40.544971,-74.202544,Geocoding (add Lat/Long)
500437823,,,,,,,,,,,,,,,,,,,,,,5061060030,5153847,40.544943,-74.202651,Geocoding (add Lat/Long)
500446207,,,,,,,,,,,,,,,,,,,,,,5038040016,5133236,40.572394,-74.094219,Geocoding (add Lat/Long)
500447046,,,,,,,,,,,,,,,,,,,,,,5037370002,5105832,40.574155,-74.098411,Geocoding (add Lat/Long)
500476898,,,,,,,,,,,,,,,,,,,,,,5016900158,5151002,40.625542,-74.16065,Geocoding (add Lat/Long)
500478217,,,,,,,,,,,,,,,,,,,,,,5005040120,5148160,40.634019,-74.077866,Geocoding (add Lat/Long)
500478226,,,,,,,,,,,,,,,,,,,,,,5005040021,5148157,40.634071,-74.077855,Geocoding (add Lat/Long)
500478244,,,,,,,,,,,,,,,,,,,,,,5005040145,5147294,40.634395,-74.077989,Geocoding (add Lat/Long)
500483256,,,,,,,,,,,,,,,,,,,,,,5000440015,5151387,40.639763,-74.086531,Geocoding (add Lat/Long)
500484692,,,,,,,,,,,,,,,,,,,,,,5012220043,5133109,40.628586,-74.156371,Geocoding (add Lat/Long)
500493049,,,,,,,,,,,,,,,,,,,,,,5033740044,5135746,40.588273,-74.087267,Geocoding (add Lat/Long)
500495877,,,,,,,,,,,,,,,,,,,,,,5051510003,5134608,40.545622,-74.14834,Geocoding (add Lat/Long)
500497438,,,,,,,,,,,,,,,,,,,,,,5060460028,5157844,40.546469,-74.194603,Geocoding (add Lat/Long)
500497811,,,,,,,,,,,,,,,,,,,,,,5065590130,5163490,40.53182,-74.18631,Geocoding (add Lat/Long)
500512108,,,,,,,,,,,,,,,,,,,,,,5069760076,5146046,40.524714,-74.211727,Geocoding (add Lat/Long)
500520117,,,,,,,,,,,,,,,,,,,,,,5008670090,5159614,40.59785,-74.1066,Geocoding (add Lat/Long)
500523481,,,,,,,,,,,,,,,,,,,,,,5056760060,5076278,40.554036,-74.181958,Geocoding (add Lat/Long)
500550931,,,,,,,,,,,,,,,,,,,,,,5006600018,5133901,40.612423,-74.101655,Geocoding (add Lat/Long)
500550940,,,,,,,,,,,,,,,,,,,,,,5006600019,5133902,40.612374,-74.101622,Geocoding (add Lat/Long)
500553849,,,,,,,,,,,,,,,,,,,,,,5069760001,5085495,40.524499,-74.212107,Geocoding (add Lat/Long)
121193181,,,,,,,,,,,,,,,,,,,,,,1011710154,,,,change BBL
500570269,,,,,,,,,,,,,,,,,,,,,,5080080110,5156008,40.517096,-74.237238,Geocoding (add Lat/Long)
500571160,,,,,,,,,,,,,,,,,,,,,,5069440001,5163942,40.525542,-74.208869,Geocoding (add Lat/Long)
500571794,,,,,,,,,,,,,,,,,,,,,,5001820023,5141876,40.630606,-74.115513,Geocoding (add Lat/Long)
500580506,,,,,,,,,,,,,,,,,,,,,,5078260092,5128271,40.501881,-74.234851,Geocoding (add Lat/Long)
500583638,,,,,,,,,,,,,,,,,,,,,,5030370071,5044881,40.604273,-74.074384,Geocoding (add Lat/Long)
500587652,,,,,,,,,,,,,,,,,,,,,,5011000015,5150907,40.633048,-74.140763,Geocoding (add Lat/Long)
500589570,,,,,,,,,,,,,,,,,,,,,,5006310153,5159902,40.61076,-74.09041,Geocoding (add Lat/Long)
500589936,,,,,,,,,,,,,,,,,,,,,,5030660141,5157806,40.609246,-74.061043,Geocoding (add Lat/Long)
500589945,,,,,,,,,,,,,,,,,,,,,,5030660139,5157805,40.609331,-74.060834,Geocoding (add Lat/Long)
500589954,,,,,,,,,,,,,,,,,,,,,,5030660137,5157804,40.609408,-74.060643,Geocoding (add Lat/Long)
500589963,,,,,,,,,,,,,,,,,,,,,,5030660135,5157803,40.609488,-74.060452,Geocoding (add Lat/Long)
500589972,,,,,,,,,,,,,,,,,,,,,,5030660133,5157969,40.60956,-74.060261,Geocoding (add Lat/Long)
500592637,,,,,,,,,,,,,,,,,,,,,,5046900126,,40.555297,-74.11756,Geocoding (add Lat/Long)
500592646,,,,,,,,,,,,,,,,,,,,,,5046900127,,40.555344,-74.117514,Geocoding (add Lat/Long)
500592655,,,,,,,,,,,,,,,,,,,,,,5046900128,,40.555377,-74.117481,Geocoding (add Lat/Long)
500592664,,,,,,,,,,,,,,,,,,,,,,5046900129,,40.555423,-74.117431,Geocoding (add Lat/Long)
500592673,,,,,,,,,,,,,,,,,,,,,,5046900125,5152573,40.554998,-74.117463,Geocoding (add Lat/Long)
500592682,,,,,,,,,,,,,,,,,,,,,,5046900124,5152572,40.555042,-74.117427,Geocoding (add Lat/Long)
500592691,,,,,,,,,,,,,,,,,,,,,,5046900123,5152571,40.555078,-74.117395,Geocoding (add Lat/Long)
500592708,,,,,,,,,,,,,,,,,,,,,,5046900122,5152570,40.555108,-74.117351,Geocoding (add Lat/Long)
500592717,,,,,,,,,,,,,,,,,,,,,,5046900121,5152569,40.5551,-74.117247,Geocoding (add Lat/Long)
500592726,,,,,,,,,,,,,,,,,,,,,,5046900120,5152555,40.555144,-74.117208,Geocoding (add Lat/Long)
500592735,,,,,,,,,,,,,,,,,,,,,,5046900115,5162663,40.5553,-74.117121,Geocoding (add Lat/Long)
500592744,,,,,,,,,,,,,,,,,,,,,,5046900114,5162662,40.555347,-74.117089,Geocoding (add Lat/Long)
500592753,,,,,,,,,,,,,,,,,,,,,,5046900113,5162661,40.555377,-74.11706,Geocoding (add Lat/Long)
500592762,,,,,,,,,,,,,,,,,,,,,,5046900112,5152553,40.555407,-74.117032,Geocoding (add Lat/Long)
500592771,,,,,,,,,,,,,,,,,,,,,,5046900111,5162660,40.55544,-74.117007,Geocoding (add Lat/Long)
500592780,,,,,,,,,,,,,,,,,,,,,,5046900110,5162659,40.55549,-74.116978,Geocoding (add Lat/Long)
500596884,,,,,,,,,,,,,,,,,,,,,,5033740052,5142157,40.58804,-74.086824,Geocoding (add Lat/Long)
500597366,,,,,,,,,,,,,,,,,,,,,,5000230055,5159367,40.637915,-74.080018,Geocoding (add Lat/Long)
500602902,,,,,,,,,,,,,,,,,,,,,,5070220005,,40.5408,-74.21465,Geocoding (add Lat/Long)
500602911,,,,,,,,,,,,,,,,,,,,,,5070220008,5166284,40.54053,-74.21469,Geocoding (add Lat/Long)
500602920,,,,,,,,,,,,,,,,,,,,,,5070220010,5085728,40.54029,-74.21471,Geocoding (add Lat/Long)
500609424,,,,,,,,,,,,,,,,,,,,,,5078840055,5087895,40.499916,-74.241582,Geocoding (add Lat/Long)
500620928,,,,,,,,,,,,,,,,,,,,,,5053200062,5068663,40.533706,-74.150511,Geocoding (add Lat/Long)
500621259,,,,,,,,,,,,,,,,,,,,,,5035620064,5154321,40.584049,-74.105756,Geocoding (add Lat/Long)
500621384,,,,,,,,,,,,,,,,,,,,,,5035620063,5051215,40.584096,-74.105835,Geocoding (add Lat/Long)
500628555,,,,,,,,,,,,,,,,,,,,,,5069790218,5148779,40.538488,-74.212907,Geocoding (add Lat/Long)
500628564,,,,,,,,,,,,,,,,,,,,,,5069790219,5148780,40.538529,-74.212824,Geocoding (add Lat/Long)
500629705,,,,,,,,,,,,,,,,,,,,,,5014780542,5164474,40.62224,-74.146118,Geocoding (add Lat/Long)
500629714,,,,,,,,,,,,,,,,,,,,,,5014780543,5158819,40.622191,-74.146154,Geocoding (add Lat/Long)
500629723,,,,,,,,,,,,,,,,,,,,,,5014780151,5168806,40.622179,-74.144904,Geocoding (add Lat/Long)
500629732,,,,,,,,,,,,,,,,,,,,,,5014780150,5168805,40.622234,-74.144908,Geocoding (add Lat/Long)
500632737,,,,,,,,,,,,,,,,,,,,,,5079960060,5150179,40.515173,-74.246108,Geocoding (add Lat/Long)
500635324,,,,,,,,,,,,,,,,,,,,,,5075400011,5087076,40.520892,-74.218124,Geocoding (add Lat/Long)
500636788,,,,,,,,,,,,,,,,,,,,,,5004840036,5013130,40.6138,-74.146193,Geocoding (add Lat/Long)
500638740,,,,,,,,,,,,,,,,,,,,,,5012430149,5158726,40.633414,-74.160604,Geocoding (add Lat/Long)
500638759,,,,,,,,,,,,,,,,,,,,,,5012430049,5158725,40.633464,-74.160605,Geocoding (add Lat/Long)
500638768,,,,,,,,,,,,,,,,,,,,,,5012430048,5158724,40.633502,-74.160601,Geocoding (add Lat/Long)
500638777,,,,,,,,,,,,,,,,,,,,,,5012430047,5158723,40.63354,-74.160601,Geocoding (add Lat/Long)
500638786,,,,,,,,,,,,,,,,,,,,,,5012430046,5157631,40.633601,-74.160598,Geocoding (add Lat/Long)
500643878,,,,,,,,,,,,,,,,,,,,,,5029890028,5162126,40.61162,-74.07719,Geocoding (add Lat/Long)
500650048,,,,,,,,,,,,,,,,,,,,,,5010880051,,40.636528,-74.138396,Geocoding (add Lat/Long)
500650057,,,,,,,,,,,,,,,,,,,,,,5010880050,,40.636616,-74.138392,Geocoding (add Lat/Long)
500650066,,,,,,,,,,,,,,,,,,,,,,5010880049,5134448,40.636707,-74.138389,Geocoding (add Lat/Long)
500650146,,,,,,,,,,,,,,,,,,,,,,5012550077,5157699,40.635457,-74.16418,Geocoding (add Lat/Long)
500650155,,,,,,,,,,,,,,,,,,,,,,5012550075,5157698,40.635454,-74.164039,Geocoding (add Lat/Long)
500652064,,,,,,,,,,,,,,,,,,,,,,5005560266,5151866,40.618824,-74.080686,Geocoding (add Lat/Long)
500652073,,,,,,,,,,,,,,,,,,,,,,5005560264,5151865,40.618874,-74.0806,Geocoding (add Lat/Long)
500654204,,,,,,,,,,,,,,,,,,,,,,5064310013,5158222,40.52432,-74.17159,Geocoding (add Lat/Long)
500655481,,,,,,,,,,,,,,,,,,,,,,5057250096,5153684,40.563876,-74.181719,Geocoding (add Lat/Long)
500656738,,,,,,,,,,,,,,,,,,,,,,5006880055,5153263,40.604586,-74.111583,Geocoding (add Lat/Long)
500664444,,,,,,,,,,,,,,,,,,,,,,5052750011,,40.54112,-74.14931,Geocoding (add Lat/Long)
500664453,,,,,,,,,,,,,,,,,,,,,,5052750010,,40.54126,-74.1495,Geocoding (add Lat/Long)
500682567,,,,,,,,,,,,,,,,,,,,,,5037390036,5145729,40.573671,-74.096996,Geocoding (add Lat/Long)
500689347,,,,,,,,,,,,,,,,,,,,,,5029980001,,40.60774,-74.07988,Geocoding (add Lat/Long)
500689356,,,,,,,,,,,,,,,,,,,,,,5029980003,,40.60771,-74.07976,Geocoding (add Lat/Long)
500689917,,,,,,,,,,,,,,,,,,,,,,5030370065,5044879,40.604015,-74.074499,Geocoding (add Lat/Long)
500694956,,,,,,,,,,,,,,,,,,,,,,5077860104,5147129,40.509071,-74.231859,Geocoding (add Lat/Long)
500694965,,,,,,,,,,,,,,,,,,,,,,5077860103,5147128,40.509129,-74.231568,Geocoding (add Lat/Long)
500695401,,,,,,,,,,,,,,,,,,,,,,5078260152,5164176,40.501754,-74.2353,Geocoding (add Lat/Long)
500695447,,,,,,,,,,,,,,,,,,,,,,5078260153,5164224,40.501998,-74.235383,Geocoding (add Lat/Long)
500697310,,,,,,,,,,,,,,,,,,,,,,5023700234,5146354,40.587287,-74.146769,Geocoding (add Lat/Long)
500697329,,,,,,,,,,,,,,,,,,,,,,5023700232,5146353,40.587202,-74.146852,Geocoding (add Lat/Long)
500697338,,,,,,,,,,,,,,,,,,,,,,5023700231,5146352,40.587098,-74.146923,Geocoding (add Lat/Long)
500697347,,,,,,,,,,,,,,,,,,,,,,5023700241,5146355,40.587553,-74.146834,Geocoding (add Lat/Long)
500699023,,,,,,,,,,,,,,,,,,,,,,5078610071,5149445,40.501384,-74.239185,Geocoding (add Lat/Long)
500705766,,,,,,,,,,,,,,,,,,,,,,5011940042,5164788,40.630734,-74.153551,Geocoding (add Lat/Long)
500705775,,,,,,,,,,,,,,,,,,,,,,5011940041,5164671,40.63071,-74.153284,Geocoding (add Lat/Long)
500706364,,,,,,,,,,,,,,,,,,,,,,5011980042,5164648,40.627319,-74.154066,Geocoding (add Lat/Long)
500707201,,,,,,,,,,,,,,,,,,,,,,5023700028,5146331,40.587318,-74.148771,Geocoding (add Lat/Long)
500707229,,,,,,,,,,,,,,,,,,,,,,5023700025,5146312,40.58723,-74.148853,Geocoding (add Lat/Long)
500707489,,,,,,,,,,,,,,,,,,,,,,5023700049,5146341,40.587918,-74.147472,Geocoding (add Lat/Long)
500707498,,,,,,,,,,,,,,,,,,,,,,5023700051,5146342,40.587983,-74.147581,Geocoding (add Lat/Long)
500708193,,,,,,,,,,,,,,,,,,,,,,5023700221,5146320,40.587231,-74.14741,Geocoding (add Lat/Long)
500708200,,,,,,,,,,,,,,,,,,,,,,5023700228,5146351,40.586977,-74.146959,Geocoding (add Lat/Long)
500708219,,,,,,,,,,,,,,,,,,,,,,5023700226,5146322,40.586848,-74.14698,Geocoding (add Lat/Long)
500708503,,,,,,,,,,,,,,,,,,,,,,5023700223,5146321,40.587111,-74.147442,Geocoding (add Lat/Long)
500709058,,,,,,,,,,,,,,,,,,,,,,5005010015,5149753,40.634873,-74.077582,Geocoding (add Lat/Long)
500709067,,,,,,,,,,,,,,,,,,,,,,5005010014,5157962,40.634917,-74.077503,Geocoding (add Lat/Long)
500709076,,,,,,,,,,,,,,,,,,,,,,5005010013,5151677,40.634947,-74.077427,Geocoding (add Lat/Long)
500730186,,,,,,,,,,,,,,,,,,,,,,5028490035,5152407,40.613372,-74.070364,Geocoding (add Lat/Long)
500732031,,,,,,,,,,,,,,,,,,,,,,5023700208,5146314,40.587769,-74.147883,Geocoding (add Lat/Long)
500732077,,,,,,,,,,,,,,,,,,,,,,5023700001,5146323,40.58727,-74.149358,Geocoding (add Lat/Long)
500732736,,,,,,,,,,,,,,,,,,,,,,5023700021,5146329,40.587051,-74.149047,Geocoding (add Lat/Long)
500732745,,,,,,,,,,,,,,,,,,,,,,5023700056,5146345,40.588043,-74.148049,Geocoding (add Lat/Long)
500732754,,,,,,,,,,,,,,,,,,,,,,5023700071,5146349,40.588166,-74.148636,Geocoding (add Lat/Long)
500733646,,,,,,,,,,,,,,,,,,,,,,5022850001,5158537,40.5757,-74.14019,Geocoding (add Lat/Long)
500744215,,,,,,,,,,,,,,,,,,,,,,5000640031,5152149,40.57213,-74.11659,Geocoding (add Lat/Long)
500744224,,,,,,,,,,,,,,,,,,,,,,5042130029,5151570,40.572011,-74.116694,Geocoding (add Lat/Long)
500745410,,,,,,,,,,,,,,,,,,,,,,5005380035,5158357,40.62634,-74.08149,Geocoding (add Lat/Long)
500749684,,,,,,,,,,,,,,,,,,,,,,5031200018,5148269,40.59644,-74.064495,Geocoding (add Lat/Long)
500753749,,,,,,,,,,,,,,,,,,,,,,5001010445,5156762,40.636283,-74.103172,Geocoding (add Lat/Long)
500754445,,,,,,,,,,,,,,,,,,,,,,5068270042,5148500,40.535397,-74.194416,Geocoding (add Lat/Long)
500755211,,,,,,,,,,,,,,,,,,,,,,5052990078,5147146,40.540489,-74.143946,Geocoding (add Lat/Long)
500755220,,,,,,,,,,,,,,,,,,,,,,5052990079,5147145,40.540343,-74.143985,Geocoding (add Lat/Long)
500755319,,,,,,,,,,,,,,,,,,,,,,5052990088,5150147,40.539959,-74.14379,Geocoding (add Lat/Long)
500755328,,,,,,,,,,,,,,,,,,,,,,5052990089,5150146,40.539863,-74.143801,Geocoding (add Lat/Long)
500755337,,,,,,,,,,,,,,,,,,,,,,5052990090,5150145,40.539778,-74.143779,Geocoding (add Lat/Long)
500755346,,,,,,,,,,,,,,,,,,,,,,5052990096,5150148,40.539677,-74.143801,Geocoding (add Lat/Long)
500755355,,,,,,,,,,,,,,,,,,,,,,5052990097,5150149,40.539597,-74.143844,Geocoding (add Lat/Long)
500755364,,,,,,,,,,,,,,,,,,,,,,5052990098,5150150,40.539531,-74.143818,Geocoding (add Lat/Long)
500755373,,,,,,,,,,,,,,,,,,,,,,5052990100,5150151,40.539413,-74.143739,Geocoding (add Lat/Long)
500755426,,,,,,,,,,,,,,,,,,,,,,5052990110,5151888,40.539174,-74.143983,Geocoding (add Lat/Long)
500755435,,,,,,,,,,,,,,,,,,,,,,5052990111,5151889,40.539114,-74.1439,Geocoding (add Lat/Long)
500755444,,,,,,,,,,,,,,,,,,,,,,5052990112,5151890,40.539065,-74.143839,Geocoding (add Lat/Long)
500755453,,,,,,,,,,,,,,,,,,,,,,5052990113,5151891,40.538949,-74.143749,Geocoding (add Lat/Long)
500755462,,,,,,,,,,,,,,,,,,,,,,5052990109,5151886,40.539248,-74.144077,Geocoding (add Lat/Long)
500755471,,,,,,,,,,,,,,,,,,,,,,5052990108,5151884,40.539308,-74.144152,Geocoding (add Lat/Long)
500755480,,,,,,,,,,,,,,,,,,,,,,5052990107,5151883,40.539358,-74.144214,Geocoding (add Lat/Long)
500755499,,,,,,,,,,,,,,,,,,,,,,5052990106,5151882,40.539404,-74.144275,Geocoding (add Lat/Long)
500755505,,,,,,,,,,,,,,,,,,,,,,5052990105,5151881,40.539465,-74.144351,Geocoding (add Lat/Long)
500755667,,,,,,,,,,,,,,,,,,,,,,5052990019,5161876,40.540522,-74.14585,Geocoding (add Lat/Long)
500759547,,,,,,,,,,,,,,,,,,,,,,5067290049,5159301,40.51312,-74.20394,Geocoding (add Lat/Long)
500759565,,,,,,,,,,,,,,,,,,,,,,5067290039,5168030,40.513178,-74.205332,Geocoding (add Lat/Long)
500759574,,,,,,,,,,,,,,,,,,,,,,5067290040,5168031,40.513217,-74.205116,Geocoding (add Lat/Long)
500759583,,,,,,,,,,,,,,,,,,,,,,5067290041,5168032,40.51325,-74.204933,Geocoding (add Lat/Long)
500759592,,,,,,,,,,,,,,,,,,,,,,5067290042,5159302,40.513283,-74.204753,Geocoding (add Lat/Long)
500759609,,,,,,,,,,,,,,,,,,,,,,5067290043,5159303,40.513317,-74.20457,Geocoding (add Lat/Long)
500771676,,,,,,,,,,,,,,,,,,,,,,5067960125,5083312,40.520496,-74.212584,Geocoding (add Lat/Long)
500771907,,,,,,,,,,,,,,,,,,,,,,5054330142,5070246,40.55142,-74.151796,Geocoding (add Lat/Long)
500775271,,,,,,,,,,,,,,,,,,,,,,5064240001,5082074,40.53729,-74.174635,Geocoding (add Lat/Long)
500775663,,,,,,,,,,,,,,,,,,,,,,5001580148,5004496,40.638604,-74.114875,Geocoding (add Lat/Long)
500779357,,,,,,,,,,,,,,,,,,,,,,5009510025,5158087,40.57805,-74.12465,Geocoding (add Lat/Long)
500779366,,,,,,,,,,,,,,,,,,,,,,5009510027,5158088,40.57819,-74.1246,Geocoding (add Lat/Long)
500785625,,,,,,,,,,,,,,,,,,,,,,5067500079,5149727,40.520257,-74.208177,Geocoding (add Lat/Long)
500787124,,,,,,,,,,,,,,,,,,,,,,5005370013,5149420,40.626759,-74.081261,Geocoding (add Lat/Long)
500787133,,,,,,,,,,,,,,,,,,,,,,5005370014,5149421,40.626844,-74.081326,Geocoding (add Lat/Long)
500790003,,,,,,,,,,,,,,,,,,,,,,5000640099,5151121,40.641124,-74.093818,Geocoding (add Lat/Long)
500792127,,,,,,,,,,,,,,,,,,,,,,5028590093,5042929,40.611362,-74.066933,Geocoding (add Lat/Long)
500792136,,,,,,,,,,,,,,,,,,,,,,5028590095,5157747,40.611343,-74.06702,Geocoding (add Lat/Long)
500794018,,,,,,,,,,,,,,,,,,,,,,5068560029,5154685,40.529565,-74.199022,Geocoding (add Lat/Long)
500794223,,,,,,,,,,,,,,,,,,,,,,5078650053,5087771,40.502679,-74.2406,Geocoding (add Lat/Long)
500794456,,,,,,,,,,,,,,,,,,,,,,5068730012,5084151,40.535019,-74.200261,Geocoding (add Lat/Long)
500795160,,,,,,,,,,,,,,,,,,,,,,5000170074,5164856,40.640982,-74.078861,Geocoding (add Lat/Long)
500797916,,,,,,,,,,,,,,,,,,,,,,5011590031,5158447,40.635704,-74.150345,Geocoding (add Lat/Long)
500797925,,,,,,,,,,,,,,,,,,,,,,5011590030,5158448,40.635632,-74.150352,Geocoding (add Lat/Long)
500797934,,,,,,,,,,,,,,,,,,,,,,5011590028,5158446,40.635564,-74.150359,Geocoding (add Lat/Long)
500797998,,,,,,,,,,,,,,,,,,,,,,5011590027,5158449,40.635492,-74.150366,Geocoding (add Lat/Long)
201102387,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,change occ_prop
210020154,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,change occ_prop
500798434,,,,,,,,,,,,,,,,,,,,,,5062470029,5080452,40.536305,-74.179913,Geocoding (add Lat/Long)
500800029,,,,,,,,,,,,,,,,,,,,,,5003110004,5155323,40.62761,-74.116283,Geocoding (add Lat/Long)
500800047,,,,,,,,,,,,,,,,,,,,,,5003110004,5155323,40.62761,-74.116283,Geocoding (add Lat/Long)
500805364,,,,,,,,,,,,,,,,,,,,,,5052690057,5067395,40.543461,-74.148889,Geocoding (add Lat/Long)
500805499,,,,,,,,,,,,,,,,,,,,,,5079100032,5164009,40.50238,-74.245848,Geocoding (add Lat/Long)
500808986,,,,,,,,,,,,,,,,,,,,,,5060160045,5163304,40.54744,-74.19308,Geocoding (add Lat/Long)
500809529,,,,,,,,,,,,,,,,,,,,,,5069300016,5158240,40.538482,-74.20692,Geocoding (add Lat/Long)
210026489,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,change occ_prop
500810866,,,,,,,,,,,,,,,,,,,,,,5032200015,5151201,40.597171,-74.083955,Geocoding (add Lat/Long)
500810875,,,,,,,,,,,,,,,,,,,,,,5032200014,5047239,40.59719,-74.083908,Geocoding (add Lat/Long)
500810991,,,,,,,,,,,,,,,,,,,,,,5029227501,5158453,40.61422,-74.07683,Geocoding (add Lat/Long)
500811008,,,,,,,,,,,,,,,,,,,,,,5029227501,5158453,40.61397,-74.07718,Geocoding (add Lat/Long)
500813417,,,,,,,,,,,,,,,,,,,,,,5050950036,5123801,40.55387,-74.13865,Geocoding (add Lat/Long)
500816806,,,,,,,,,,,,,,,,,,,,,,5001740026,5164430,40.63796,-74.116607,Geocoding (add Lat/Long)
500816815,,,,,,,,,,,,,,,,,,,,,,5001740027,,40.637977,-74.116531,Geocoding (add Lat/Long)
500816995,,,,,,,,,,,,,,,,,,,,,,5079240077,5149387,40.502764,-74.248316,Geocoding (add Lat/Long)
500817002,,,,,,,,,,,,,,,,,,,,,,5079240075,5149386,40.502624,-74.248266,Geocoding (add Lat/Long)
500817057,,,,,,,,,,,,,,,,,,,,,,5079240069,5149383,40.502205,-74.24812,Geocoding (add Lat/Long)
500817066,,,,,,,,,,,,,,,,,,,,,,5079240067,5149382,40.502065,-74.248073,Geocoding (add Lat/Long)
500817075,,,,,,,,,,,,,,,,,,,,,,5079240065,5149381,40.501925,-74.248026,Geocoding (add Lat/Long)
500817084,,,,,,,,,,,,,,,,,,,,,,5079240063,5149380,40.501788,-74.247975,Geocoding (add Lat/Long)
500817093,,,,,,,,,,,,,,,,,,,,,,5079240061,5149379,40.501648,-74.247928,Geocoding (add Lat/Long)
500817100,,,,,,,,,,,,,,,,,,,,,,5079240059,5149378,40.501508,-74.24788,Geocoding (add Lat/Long)
500817119,,,,,,,,,,,,,,,,,,,,,,5079240057,5149377,40.501371,-74.247829,Geocoding (add Lat/Long)
500818724,,,,,,,,,,,,,,,,,,,,,,5067120178,5158069,40.518352,-74.203707,Geocoding (add Lat/Long)
500818760,,,,,,,,,,,,,,,,,,,,,,5023970212,5039528,40.584044,-74.158588,Geocoding (add Lat/Long)
500818993,,,,,,,,,,,,,,,,,,,,,,5069460110,5158484,40.52937,-74.20955,Geocoding (add Lat/Long)
500819000,,,,,,,,,,,,,,,,,,,,,,5069460112,5158485,40.52935,-74.2097,Geocoding (add Lat/Long)
500820551,,,,,,,,,,,,,,,,,,,,,,5029810035,5044079,40.611183,-74.072887,Geocoding (add Lat/Long)
500821435,,,,,,,,,,,,,,,,,,,,,,5008720106,5022734,40.59283,-74.10668,Geocoding (add Lat/Long)
500822390,,,,,,,,,,,,,,,,,,,,,,5032320020,5047451,40.599496,-74.075913,Geocoding (add Lat/Long)
500822700,,,,,,,,,,,,,,,,,,,,,,5080240002,5088799,40.512081,-74.245348,Geocoding (add Lat/Long)
500823380,,,,,,,,,,,,,,,,,,,,,,5080240003,5147138,40.512128,-74.24514,Geocoding (add Lat/Long)
500823665,,,,,,,,,,,,,,,,,,,,,,5029670028,5151193,40.613336,-74.074495,Geocoding (add Lat/Long)
500823745,,,,,,,,,,,,,,,,,,,,,,5001630049,5165410,40.63448,-74.1128,Geocoding (add Lat/Long)
500824316,,,,,,,,,,,,,,,,,,,,,,5066680045,5146857,40.515383,-74.19529,Geocoding (add Lat/Long)
210026746,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,change occ_prop
210033710,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,change occ_prop
210040374,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,change occ_prop
500824799,,,,,,,,,,,,,,,,,,,,,,5052980062,5157995,40.54052,-74.14633,Geocoding (add Lat/Long)
500824806,,,,,,,,,,,,,,,,,,,,,,5052980063,5157994,40.54058,-74.1464,Geocoding (add Lat/Long)
500824940,,,,,,,,,,,,,,,,,,,,,,5034100068,5050374,40.59056,-74.07186,Geocoding (add Lat/Long)
500825324,,,,,,,,,,,,,,,,,,,,,,5011260084,5164471,40.63143,-74.14233,Geocoding (add Lat/Long)
500826494,,,,,,,,,,,,,,,,,,,,,,5078910011,5157765,40.506527,-74.24349,Geocoding (add Lat/Long)
500826500,,,,,,,,,,,,,,,,,,,,,,5078910012,5088030,40.5064,-74.24344,Geocoding (add Lat/Long)
500828991,,,,,,,,,,,,,,,,,,,,,,5008090001,5149424,40.602885,-74.129291,Geocoding (add Lat/Long)
500831111,,,,,,,,,,,,,,,,,,,,,,5055980001,5074060,40.547507,-74.166857,Geocoding (add Lat/Long)
500832897,,,,,,,,,,,,,,,,,,,,,,5001570071,5004394,40.64022,-74.11413,Geocoding (add Lat/Long)
500834369,,,,,,,,,,,,,,,,,,,,,,5062800050,5164440,40.539117,-74.185555,Geocoding (add Lat/Long)
500834378,,,,,,,,,,,,,,,,,,,,,,5062800049,5164439,40.539175,-74.185393,Geocoding (add Lat/Long)
500837776,,,,,,,,,,,,,,,,,,,,,,5006310184,5149702,40.610462,-74.089976,Geocoding (add Lat/Long)
500838524,,,,,,,,,,,,,,,,,,,,,,5075960199,5155413,40.529703,-74.241481,Geocoding (add Lat/Long)
500838837,,,,,,,,,,,,,,,,,,,,,,5075960202,5155416,40.529848,-74.241406,Geocoding (add Lat/Long)
500838846,,,,,,,,,,,,,,,,,,,,,,5075960203,5155417,40.529933,-74.24146,Geocoding (add Lat/Long)
500838855,,,,,,,,,,,,,,,,,,,,,,5075960204,,40.530035,-74.241389,Geocoding (add Lat/Long)
500838864,,,,,,,,,,,,,,,,,,,,,,5075960205,5163795,40.530068,-74.241274,Geocoding (add Lat/Long)
500838873,,,,,,,,,,,,,,,,,,,,,,5075960206,5163796,40.530164,-74.241306,Geocoding (add Lat/Long)
500838882,,,,,,,,,,,,,,,,,,,,,,5075960207,5163797,40.530211,-74.241191,Geocoding (add Lat/Long)
